Notice Date,Company,COUNTY_NAME,WDA_NAME,TOTAL_LAYOFF_NUMBER,LayOff_Date,WFDD_RECEIVED_DATE,CITY_NAME
10/14/2013,Child Care Associates,Tarrant,Tarrant County WDA,600,11/1/2013,10/14/2013,Ft. Worth
10/11/2013,US Foods,Montgomery,Gulf Coast WDA,84,12/31/2013,10/11/2013,Conroe
10/10/2013,"Trinity Mining & Construction Equipment, Inc.",Bexar,Alamo WDA,86,12/10/2013,10/10/2013,San Antonio
10/9/2013,State Farm Ins.-El Paso,El Paso,Upper Rio Grande WDA,162,12/20/2013,10/9/2013,El Paso
10/4/2013,Green Field Energy Services-West TX,Midland,Permian Basin WDA,110,9/30/2013,10/4/2013,Midland
10/3/2013,Visiting Nurses Association-El Paso,El Paso,Upper Rio Grande WDA,845,12/1/2013,10/3/2013,El Paso
10/2/2013,BAE Systems- NAS Corpus Christi,Nueces,Coastal Bend WDA,361,12/1/2013,10/2/2013,Corpus Christi
9/30/2013,JC's 5star Outlet,Tarrant,Tarrant County WDA,96,11/30/2013,9/30/2013,Grapevine
9/27/2013,"Diebold, Inc.",Dallas,Dallas County WDA,8,11/29/2013,9/27/2013,Coppell
9/26/2013,Bob Evans Farms,Collin,North Central Texas WDA,113,11/28/2013,9/26/2013,Richardson
9/26/2013,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,13,12/13/2013,9/26/2013,Houston
9/25/2013,JP Morgan Chase-Mortgage Bank,Dallas,Dallas County WDA,14,11/22/2013,9/25/2013,Coppell
9/24/2013,"Dillard's, Inc.-Plano",Collin,North Central Texas WDA,101,12/8/2013,9/24/2013,Plano
9/23/2013,Sprint-Temple,Bell,Central Texas WDA,3,9/20/2013,9/23/2013,Temple
9/23/2013,Sprint-Irving3,Dallas,Dallas County WDA,1,9/20/2013,9/23/2013,Irving
9/23/2013,Sprint-Ft Worth,Tarrant,Tarrant County WDA,13,9/20/2013,9/23/2013,Ft. Worth
9/23/2013,Gulf States Toyota -Vehicle Processing Center,Harris,Gulf Coast WDA,83,11/18/2013,9/23/2013,Houston
9/20/2013,"Arrow Electronics, Inc.-Austin",Travis,Capital Area WDA,60,11/22/2013,9/20/2013,Austin
9/17/2013,Halcon Resources,Wichita,North Texas WDA,101,10/15/2013,9/17/2013,Electra
9/18/2013,"Applied Materials, Inc. - Austin4",Williamson,Rural Capital WDA,7,11/18/2013,9/18/2013,Austin
9/18/2013,Applied Materials,Travis,Capital Area WDA,13,11/18/2013,9/18/2013,Austin
9/17/2013,Cardell Cabinets-San Antonio,Bexar,Alamo WDA,903,9/7/2013,9/17/2013,San Antonio
9/16/2013,Sabre Holdings-Travelocity,Tarrant,Tarrant County WDA,14,11/15/2013,9/16/2013,Southlake
9/13/2013,Ameritox-Hwy 80,Midland,Permian Basin WDA,50,11/12/2013,9/13/2013,Midland
9/13/2013,Ameritox-Walls,Midland,Permian Basin WDA,35,11/12/2013,9/13/2013,Midland
9/12/2013,"Onda Lay Pipe and Rental, Inc.",Midland,Permian Basin WDA,75,11/4/2013,9/12/2013,Midland
9/11/2013,BAE Systems - Sealy,Austin,Gulf Coast WDA,140,11/18/2013,9/11/2013,Sealy
9/10/2013,"US Security Associates, Inc.-San Antonio",Bexar,Alamo WDA,226,10/28/2013,9/10/2013,San Antonio
9/10/2013,"US Security Assoicates, Inc.-Houston",Harris,Gulf Coast WDA,59,10/28/2013,9/10/2013,Houston
9/10/2013,"US Security Associates, Inc.-Austin",Travis,Capital Area WDA,67,10/28/2013,9/10/2013,Austin
9/9/2013,Excel Garment Mfg. Inc.,El Paso,Upper Rio Grande WDA,160,10/1/2013,9/9/2013,El Paso
9/6/2013,Silverleaf Resorts - North Richland Hills,Tarrant,Tarrant County WDA,109,11/1/2013,9/6/2013,Richland Hills
9/6/2013,"The Logistics Company, Inc (TLC)",El Paso,Upper Rio Grande WDA,66,9/29/2013,9/6/2013,Fort Bliss
9/3/2013,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,6,11/1/2013,9/3/2013,Houston
8/26/2013,Boeing Company,Harris,Gulf Coast WDA,7,10/25/2013,8/26/2013,Houston
8/22/2013,Sprint-Irving3,Dallas,Dallas County WDA,13,8/22/2013,8/22/2013,Irving
8/22/2013,Sprint-Ft Worth,Tarrant,Tarrant County WDA,106,8/22/2013,8/22/2013,Ft. Worth
8/22/2013,Sprint-Temple,Bell,Central Texas WDA,165,8/22/2013,8/22/2013,Temple
8/12/2013,"Retreat Capital Management, Inc.",Dallas,Dallas County WDA,73,10/10/2013,8/12/2013,Irving
8/12/2013,SER Jobs for Progress-Haven for Hope Way,Bexar,Alamo WDA,1,9/30/2013,8/12/2013,San Antonio
8/12/2013,SER Jobs for Progress-SW 40th Street,Bexar,Alamo WDA,4,9/30/2013,8/12/2013,San Antonio
8/12/2013,SER Jobs for Progress-Adminstrative Office,Bexar,Alamo WDA,32,9/30/2013,8/12/2013,San Antonio
8/12/2013,SER Jobs for Progress-Hillcrest Dr,Bexar,Alamo WDA,28,9/30/2013,8/12/2013,San Antonio
8/12/2013,SER Jobs for Progress-S. Flores St.,Bexar,Alamo WDA,27,9/30/2013,8/12/2013,San Antonio
8/12/2013,SER Jobs for Progress-Walzem Rd.,Bexar,Alamo WDA,17,9/30/2013,8/12/2013,San Antonio
8/12/2013,SER Jobs for Progress-Marbach Rd.,Bexar,Alamo WDA,13,9/30/2013,8/12/2013,San Antonio
8/12/2013,SER Jobs for Progress-E. Houston,Bexar,Alamo WDA,20,9/30/2013,8/12/2013,San Antonio
8/12/2013,JPMorgan Chase - Chase Home Lending,Tarrant,Tarrant County WDA,451,10/11/2013,8/12/2013,Ft. Worth
8/12/2013,JP Morgan Chase-Mortgage Bank,Dallas,Dallas County WDA,52,10/11/2013,8/12/2013,Coppell
8/6/2013,Camber-SARET,Bell,Central Texas WDA,51,7/31/2013,7/19/2013,Killeen
8/6/2013,Bank of America - Addison,Dallas,Dallas County WDA,113,9/30/2013,8/6/2013,Addison
8/2/2013,Aramark Healthcare,Bexar,Alamo WDA,65,10/5/2013,8/2/2013,San Antonio
7/31/2013,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,25,10/1/2013,7/31/2013,Houston
7/29/2013,Carrier Corporation,Smith,East Texas WDA,102,9/30/2013,7/29/2013,Tyler
7/24/2013,International Paper-Edinburg East Container Plant,Hidalgo,Lower Rio Grande Valley WDA,105,9/20/2013,7/24/2013,Edinburg
7/23/2013,"Pentagroup Financial, LLC",Harris,Gulf Coast WDA,123,9/27/2013,7/23/2013,Houston
7/23/2013,Boeing Company,Harris,Gulf Coast WDA,14,9/20/2013,7/23/2013,Houston
7/22/2013,The Travelers Indemnity,Harris,Gulf Coast WDA,105,8/1/2013,7/22/2013,Houston
7/19/2013,Flextronics Americas LLC-San Antonio,Bexar,Alamo WDA,7,10/31/2013,7/19/2013,San Antonio
7/19/2013,Flextronics Americas LLC-Austin,Travis,Capital Area WDA,7,10/31/2013,7/19/2013,Austin
7/19/2013,Flextronics Americas LLC-Houston,Harris,Gulf Coast WDA,7,10/31/2013,7/19/2013,Houston
7/19/2013,Flextronics Americas LLC-Irving,Dallas,Dallas County WDA,6,10/31/2013,7/19/2013,Irving
7/19/2013,Flextronics Americas LLC-Dallas,Dallas,Dallas County WDA,6,10/31/2013,7/19/2013,Dallas
7/19/2013,Flextronics Americas LLC-Webster,Harris,Gulf Coast WDA,6,10/31/2013,7/19/2013,Webster
7/19/2013,Flextronics Americas LLC-Houston2,Harris,Gulf Coast WDA,6,10/31/2013,7/19/2013,Houston
7/19/2013,Camber-SARET,Bell,Central Texas WDA,255,7/31/2013,7/19/2013,Killeen
7/12/2013,Management & Training Corp.(MTC)-Limestone County,Limestone,Heart of Texas WDA,130,7/12/2013,7/12/2013,Groesbeck
7/11/2013,Blue Lynx Media,Denton,North Central Texas WDA,84,9/9/2013,7/11/2013,Lewisville
7/9/2013,Houghton Mifflin Harcourt,Denton,North Central Texas WDA,61,9/3/2013,7/9/2013,Lewisville
7/9/2013,Walmart-Laredo Distribution Center,Webb,South Texas WDA,53,9/16/2013,7/9/2013,Laredo
7/1/2013,Dyncorp International-Temple,Bell,Central Texas WDA,52,7/31/2013,7/1/2013,Temple
7/1/2013,Xerox Business Services-El Paso,El Paso,Upper Rio Grande WDA,439,9/3/2013,7/1/2013,El Paso
7/1/2013,Dyncorp International-Killeen,Bell,Central Texas WDA,51,7/31/2013,7/1/2013,Killeen
6/28/2013,Weatherford,Bexar,Alamo WDA,63,8/27/2013,6/28/2013,San Antonio
6/27/2013,Xerox Business Services,Harris,Gulf Coast WDA,81,9/27/2013,6/27/2013,Houston
6/24/2013,Boeing Company,Harris,Gulf Coast WDA,34,8/23/2013,6/24/2013,Houston
6/24/2013,Bank Of America - Dallas4,Dallas,Dallas County WDA,87,9/30/2013,6/24/2013,Dallas
6/21/2013,Bank of America-Richardson,Collin,Dallas County WDA,324,9/30/2013,6/21/2013,Richardson
6/14/2013,OneWest Bank,Travis,Capital Area WDA,725,8/31/2013,6/14/2013,Austin
6/13/2013,Southern Foods Group-Oak Farms,McLennan,Heart of Texas WDA,150,8/12/2013,6/13/2013,Waco
6/13/2013,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,5,8/16/2013,6/13/2013,Houston
6/12/2013,National Envelope Corporation- Ennis,Ellis,North Central Texas WDA,219,8/20/2013,6/12/2013,Ennis
6/12/2013,National Envelope Corporation- Ennis,Ellis,North Central Texas WDA,219,8/20/2013,6/12/2013,Ennis
6/12/2013,National Envelope Corporation - Frisco,Collin,North Central Texas WDA,128,8/20/2013,6/12/2013,Frisco
6/10/2013,Corrections Corporation of America-Mineral Wells,Parker,North Central Texas WDA,239,8/16/2013,6/10/2013,Mineral Wells
6/7/2013,Zynga Inc.,Collin,North Central Texas WDA,62,6/3/2013,6/7/2013,Allen
6/7/2013,Zynga Inc.-Austin,Travis,Capital Area WDA,32,6/3/2013,6/7/2013,Austin
6/4/2013,"Sterling Administrative Services, LLC",McLennan,Heart of Texas WDA,94,8/2/2013,6/4/2013,Waco
6/3/2013,Select Specialty Hospital-Midland,Midland,Permian Basin WDA,112,7/31/2013,6/3/2013,Midland
5/31/2013,AT&T-Midland,Midland,Permian Basin WDA,101,8/5/2013,5/31/2013,Midland
5/31/2013,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,14,8/1/2013,5/31/2013,Houston
5/31/2013,Ryder Logistics-Roanoke,Denton,North Central Texas WDA,60,8/4/2013,5/31/2013,Roanoke
5/21/2013,Highway Technologies-Houston,Harris,Gulf Coast WDA,54,5/21/2013,5/21/2013,Houston
5/21/2013,Highway Technologies-Ft Worth,Tarrant,Tarrant County WDA,80,5/21/2013,5/21/2013,Ft. Worth
5/21/2013,Highway Technologies-Austin,Travis,Capital Area WDA,53,5/21/2013,5/21/2013,Austin
5/20/2013,Boeing Company,Harris,Gulf Coast WDA,11,7/19/2013,5/20/2013,Houston
5/15/2013,Cameron International Corp.,Montgomery,Gulf Coast WDA,88,7/15/2013,5/15/2013,Magnolia
5/13/2013,"Diebold, Inc.",Dallas,Dallas County WDA,52,7/31/2013,5/13/2013,Coppell
5/9/2013,Community Education Centers-(JHDC),McLennan,Heart of Texas WDA,120,6/13/2013,5/9/2013,Waco
5/9/2013,Galt Medical Corp.,Dallas,Dallas County WDA,139,9/30/2013,5/9/2013,Garland
5/6/2013,"TIC Energy & Chemical, Inc.",Calhoun,Golden Crescent WDA,146,6/30/2013,5/6/2013,Seadrift
5/7/2013,MetLife Bank-Bent Branch,Dallas,Dallas County WDA,116,6/30/2012,5/7/2013,Irving
5/6/2013,"Endura Products, Inc.",Nacogdoches,Deep East Texas WDA,55,8/15/2013,5/6/2013,Nacogdoches
5/6/2013,"AES NA Central, LLC",Montgomery,Gulf Coast WDA,59,6/30/2013,5/6/2013,Woodlands
5/2/2013,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,14,7/1/2013,5/2/2013,Houston
4/23/2013,Durham School Services-Little Elm,Denton,North Central Texas WDA,67,7/31/2013,4/23/2013,Little Elm
4/23/2013,Durham School Services- Joshua,Johnson,North Central Texas WDA,43,7/31/2013,4/23/2013,Joshua
4/23/2013,Durham School Services-Weatherford,Parker,North Central Texas WDA,95,7/31/2013,4/23/2013,Weatherford
4/23/2013,Durham School Services-Uvalde,Uvalde,Middle Rio Grande WDA,80,6/30/2013,4/23/2013,Uvalde
4/26/2013,Ruth's Chris Steak House,Bexar,Alamo WDA,86,7/28/2013,4/26/2013,San Antonio
4/22/2013,Boeing Company,Harris,Gulf Coast WDA,39,6/21/2013,4/22/2013,Houston
4/8/2013,Community Education Centers(CEC)-IAH Facility,Polk,Deep East Texas WDA,12,6/5/2013,4/8/2013,Livingston
4/3/2013,Navistar-SST Truck Company,Dallas,Dallas County WDA,45,5/31/2013,4/3/2013,Garland
3/26/2013,Ryder Logistics & Transportation,Webb,South Texas WDA,50,5/31/2013,3/26/2013,Laredo
3/29/2013,APL Logistics-Grand Prairie,Dallas,Dallas County WDA,12,6/1/2013,3/29/2013,Grand Prairie
3/29/2013,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,12,6/1/2013,3/29/2013,Houston
4/1/2013,Bway Corporation-Santa Anna,Dallas,Dallas County WDA,69,6/28/2013,4/1/2013,Dallas
3/18/2013,Community Education Centers (CEC)-Limestone County Detention Center,Limestone,Heart of Texas WDA,227,5/31/2013,3/18/2013,Groesbeck
3/20/2013,The Scooter Store,Comal,Alamo WDA,993,3/8/2013,3/20/2013,New Braunfels
3/20/2013,Equifax Inc.,Harris,Gulf Coast WDA,136,5/20/2013,3/20/2013,Houston
3/25/2013,Boeing Company,Harris,Gulf Coast WDA,17,5/27/2013,3/25/2013,Houston
3/11/2013,Weir Mesa,Ector,Permian Basin WDA,95,5/10/2013,3/11/2013,Odessa
3/14/2013,Silgan Containers Corporation,Zavala,Middle Rio Grande WDA,19,5/8/2013,3/14/2013,Crystal City
3/14/2013,Nationwide Insurance - Nationwide Sales Solutions,Randall,Panhandle WDA,83,5/16/2013,3/14/2013,Amarillo
2/25/2013,Express Scripts-Irving,Dallas,Dallas County WDA,132,4/21/2013,2/25/2013,Irving
2/27/2013,"Americanos USA, LLC",Dallas,Dallas County WDA,,4/30/2013,2/27/2013,Dallas
2/28/2013,APL Logistics-Grand Prairie,Dallas,Dallas County WDA,44,4/30/2013,2/28/2013,Grand Prairie
2/27/2013,"Americanos USA, LLC-Houston",Harris,Gulf Coast WDA,,4/30/2013,2/27/2013,Houston
2/27/2013,"Americanos USA, LLC-Ft. Worth",Tarrant,Tarrant County WDA,,4/30/2013,2/27/2013,Ft. Worth
2/27/2013,"Americanos USA, LLC-San Antonio",Bexar,Alamo WDA,,4/30/2013,2/27/2013,San Antonio
2/27/2013,"Americanos USA, LLC-Laredo",Webb,South Texas WDA,,4/30/2013,2/27/2013,Laredo
2/27/2013,"Americanos USA, LLC-El Paso",El Paso,Upper Rio Grande WDA,,4/30/2013,2/27/2013,El Paso
3/4/2013,JC Penney-Valley View Center,Dallas,Dallas County WDA,3,3/10/2013,3/4/2013,Dallas
2/27/2013,"Americanos USA, LLC-El Paso2",El Paso,Upper Rio Grande WDA,,4/30/2013,2/27/2013,El Paso
2/20/2013,Excel Garment Mfg. Inc.,El Paso,Upper Rio Grande WDA,115,4/12/2013,2/20/2013,El Paso
2/20/2013,Boeing Company,Harris,Gulf Coast WDA,1,4/19/2013,2/20/2013,Houston
2/19/2013,DePelchin Children's Center-Elkins RTC,Harris,Gulf Coast WDA,57,4/20/2013,2/19/2013,Houston
2/12/2013,"Homeward Residential, Inc.",Dallas,Dallas County WDA,300,4/15/2013,2/12/2013,Coppell
2/12/2013,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,9,4/15/2013,2/12/2013,Houston
2/12/2013,PowerLink Services L.P.,Dallas,Dallas County WDA,4,4/8/2013,2/12/2013,Coppell
2/5/2013,"Packers Sanitation Services, Inc.(PSSI)",Hale,South Plains WDA,125,2/1/2013,2/5/2013,Plainview
1/29/2013,Flextronics Americas,Fort Bend,Gulf Coast WDA,147,4/1/2013,1/29/2013,Stafford
1/31/2013,Royal Appliance Mfg. Co.,El Paso,Upper Rio Grande WDA,151,3/31/2013,1/31/2013,El Paso
1/31/2013,Saks Fifth Avenue-Dallas,Dallas,Dallas County WDA,123,6/15/2013,1/31/2013,Dallas
1/14/2013,JP Morgan Chase-Mortgage Bank,Dallas,Dallas County WDA,121,3/10/2013,1/14/2013,Coppell
1/18/2013,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,13,3/21/2013,1/18/2013,Houston
1/17/2013,Vertis Communications-Dallas,Dallas,Dallas County WDA,27,4/1/2013,1/17/2013,Dallas
1/22/2013,Boeing Company,Harris,Gulf Coast WDA,10,3/22/2013,1/22/2013,Houston
1/7/2013,Visiting Nurse Association,Dallas,Dallas County WDA,400,1/7/2013,1/7/2013,Dallas
1/7/2013,ArjoHuntleigh,Bexar,Alamo WDA,95,3/8/2013,1/7/2013,San Antonio
1/8/2013,Macy's -Houston2,Harris,Gulf Coast WDA,105,3/5/2013,1/8/2013,Houston
1/10/2013,Zimmer Spine,Travis,Capital Area WDA,87,3/15/2013,1/10/2013,Austin
1/11/2013,Gulf Coast Window Covering,Harris,Gulf Coast WDA,135,3/11/2013,1/11/2013,Houston
12/18/2012,"Sikorsky Support Services, Inc.",Nueces,Coastal Bend WDA,456,12/31/2013,12/18/2012,Corpus Christi
12/18/2012,"NREIS of Texas, LLC",Dallas,Dallas County WDA,5,2/15/2013,12/18/2012,Dallas
12/19/2012,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,18,3/1/2013,12/19/2012,Houston
12/20/2012,Corelogic-San Antonio,Bexar,Alamo WDA,56,3/1/2013,12/20/2012,San Antonio
12/3/2012,Bowie County Correctional Center,Bowie,North East Texas WDA,141,2/13/2013,12/3/2012,Texarkana
12/5/2012,"Air Products and Chemicals, Inc.",Harris,Gulf Coast WDA,52,1/31/2013,12/5/2012,Pasadena
12/6/2012,Reckitt Benckiser LLC,Tarrant,Tarrant County WDA,98,2/5/2013,12/6/2012,Ft. Worth
11/26/2012,Rice Epicurean Markets #204,Harris,Gulf Coast WDA,50,1/20/2013,11/26/2012,Houston
11/26/2012,Rice Epicurean Markets #207,Harris,Gulf Coast WDA,50,1/20/2013,11/26/2012,Houston
11/26/2012,Rice Epicurean Markets #202,Harris,Gulf Coast WDA,92,2/24/2013,11/26/2012,Houston
11/26/2012,Rice Epicurean Markets #206,Harris,Gulf Coast WDA,70,3/30/2013,11/26/2012,Houston
11/28/2012,Rave Cinemas LLC-(TSC),Dallas,Dallas County WDA,54,1/31/2013,11/28/2012,Dallas
11/28/2012,Texas Instruments - Dallas,Dallas,Dallas County WDA,500,11/28/2012,11/28/2012,Dallas
11/19/2012,Sears Holdings-Product Rebuild Center-Unit 7167,Montgomery,Gulf Coast WDA,4,1/15/2013,11/19/2012,Woodlands
12/3/2012,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,28,2/1/2013,12/3/2012,Houston
11/19/2012,Hawker Beechcraft Services (HBS),Bexar,Alamo WDA,67,1/11/2013,11/19/2012,San Antonio
11/20/2012,Retama Park,Bexar,Alamo WDA,296,1/15/2013,11/20/2012,Selma
11/19/2012,Devon Energy Corporation,Harris,Gulf Coast WDA,53,12/31/2012,11/19/2012,Houston
11/14/2012,IronTiger Logistics,Dallas,Dallas County WDA,61,12/31/2012,11/14/2012,Garland
11/9/2012,"Champion Windows, Inc.",Harris,Gulf Coast WDA,70,1/9/2013,11/9/2012,Houston
11/2/2012,Werner Co.,El Paso,Upper Rio Grande WDA,62,12/31/2012,11/2/2012,Socorro
11/6/2012,Wingspan Portfolio Advisors,Collin,Dallas County WDA,459,12/31/2012,11/6/2012,Dallas
11/7/2012,Research in Motion Corporation(RIM),Dallas,Dallas County WDA,238,11/7/2012,11/7/2012,Irving
11/8/2012,RockTenn-Tyler,Smith,East Texas WDA,53,1/5/2013,11/8/2012,Tyler
11/5/2012,Plains Cotton Coop. Assoc./American Cot. Growers,Lamb,South Plains WDA,110,1/5/2013,11/5/2012,Littlefield
11/1/2012,Navistar Truck Group,Dallas,Dallas County WDA,600,12/31/2012,11/1/2012,Garland
10/26/2012,"Neovia Logistics Services, LLC",Hidalgo,Lower Rio Grande Valley WDA,60,12/31/2012,10/26/2012,McAllen
11/1/2012,ATI Career Training Center - N. Richland Hills,Tarrant,Tarrant County WDA,50,12/31/2012,11/1/2012,Richland Hills
11/1/2012,ATI Career Training Center#275,Tarrant,Tarrant County WDA,122,12/31/2012,11/1/2012,Richland Hills
10/26/2013,Leviton Manufacturing Co.,El Paso,Upper Rio Grande WDA,339,1/4/2013,10/30/2012,El Paso
11/1/2012,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,33,1/4/2012,11/1/2012,Houston
10/24/2012,Sears Holdings-Product Rebuild Center-Unit 1457& 6957,Montgomery,Gulf Coast WDA,117,1/23/2013,10/24/2012,Woodlands
10/17/2012,Regency Hospital of Odessa,Ector,Permian Basin WDA,71,12/31/2012,10/17/2012,Odesssa
10/9/2012,Ares Corporation,Harris,Gulf Coast WDA,,9/30/2012,10/9/2012,Houston
10/9/2012,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDA,2,12/7/2012,10/9/2012,Webster
10/9/2012,"United Space Alliance, LLC (JSC) - Houston2",Harris,Gulf Coast WDA,3,12/7/2012,10/9/2012,Houston
10/9/2012,"United Space Alliance, LLC",Harris,Gulf Coast WDA,33,12/9/2012,10/9/2012,Houston
10/11/2012,Freshpoint,Travis,Capital Area WDA,52,12/16/2012,10/11/2012,Austin
10/1/2012,"Cubic Applications, Inc",El Paso,Upper Rio Grande WDA,496,11/30/2012,10/1/2012,El Paso
10/3/2012,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,15,12/3/2012,10/3/2012,Houston
9/27/2012,Compass Group-Morrison Senior Living,Bexar,Alamo WDA,98,11/30/2012,9/27/2012,San Antonio
9/20/2012,Exide Technologies,Collin,North Central Texas WDA,120,11/30/2012,8/22/2012,Frisco
9/17/2012,Boeing Company,Harris,Gulf Coast WDA,6,11/16/2012,9/17/2012,Houston
9/17/2012,American Airlines - Dallas,Dallas,Dallas County WDA,1325,11/16/2012,9/17/2012,Dallas
9/17/2012,American Airlines - Ft. Worth2,Tarrant,Tarrant County WDA,80,11/16/2012,9/17/2012,Ft. Worth
9/17/2012,American Airlines - Austin,Travis,Capital Area WDA,62,11/16/2012,9/17/2012,Austin
9/17/2012,American Airlines - Houston2,Harris,Gulf Coast WDA,53,11/16/2012,9/17/2012,Houston
9/17/2012,American Airlines-Ft Worth4,Denton,North Central Texas WDA,1403,11/16/2012,9/17/2012,Ft. Worth
9/17/2012,American Airlines-Dallas2,Tarrant,Tarrant County WDA,149,11/16/2012,9/17/2012,Dallas
9/19/2012,SVTC Technologies,Travis,Capital Area WDA,105,11/17/2012,9/19/2012,Austin
9/4/2012,"Kay and Associates, Inc - Sikorsky Aerospace",Bee,Coastal Bend WDA,45,9/30/2012,9/4/2012,Beeville
9/7/2012,Saks Fifth Avenue-Austin,Travis,Capital Area WDA,64,2/2/2013,9/7/2012,Austin
8/31/2012,Randstad-Capgemini Facility,Victoria,Golden Crescent WDA,225,10/31/2012,8/31/2012,Victoria
8/31/2012,Compucom,Harris,Gulf Coast WDA,61,10/31/2012,8/31/2012,Houston
8/20/2012,"Jack in the Box, Inc.",Dallas,Dallas County WDA,70,10/15/2012,8/20/2012,Dallas
8/14/2012,Motorola - Ft. Worth3,Tarrant,Tarrant County WDA,57,8/31/2012,8/14/2012,Ft. Worth
8/15/2012,Devon Energy Corporation,Harris,Gulf Coast WDA,8,10/9/2012,8/15/2012,Houston
8/15/2012,"Mueller Industries, Inc.",Dallas,Dallas County WDA,117,10/8/2012,8/15/2012,Carrollton
8/15/2012,"Schneider National Bulk Carriers, Inc.-Victoria",Victoria,Golden Crescent WDA,197,8/31/2012,8/15/2012,Victoria
8/9/2012,Fluor-Port Lavaca,Calhoun,Golden Crescent WDA,65,9/30/2012,8/9/2012,Port Lavaca
8/10/2012,International Paper-Texas Sheets Plant,Bexar,Alamo WDA,65,10/12/2012,8/10/2012,San Antonio
8/10/2012,International Paper-SA Container Plant,Bexar,Alamo WDA,64,10/12/2012,8/10/2012,San Antonio
7/30/2012,"Arbor E&T, LLC-Capital Area",Travis,Capital Area WDA,75,9/30/2012,7/30/2012,Austin
8/1/2012,Sears Holdings Corp. - Product Rebuild Center,Dallas,Dallas County WDA,51,10/1/2012,8/1/2012,Garland
8/1/2012,Devcon Security Services Corp.,Dallas,Dallas County WDA,197,9/5/2012,8/1/2012,Irving
7/24/2012,"United Space Alliance, LLC",Harris,Gulf Coast WDA,12,9/28/2012,7/24/2012,Houston
7/24/2012,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDA,7,9/28/2012,7/24/2012,Webster
7/24/2012,"United Space Alliance, LLC-LockheedMartin Facility",Harris,Gulf Coast WDA,4,9/28/2012,7/24/2012,Houston
7/24/2012,"United Space Alliance, LLC - Houston5",Harris,Gulf Coast WDA,9,9/28/2012,7/24/2012,Houston
7/24/2012,"United Space Alliance, LLC (JSC) - Houston2",Harris,Gulf Coast WDA,3,9/28/2012,7/24/2012,Houston
7/23/2012,American Airlines - Dallas,Dallas,Tarrant County WDA,40,9/21/2012,7/23/2012,Dallas
7/17/2012,America's Body Company LLC,Fayette,Rural Capital WDA,48,9/7/2012,7/17/2012,La Grange
7/19/2012,Veolia Transportation-Dallas,Dallas,Dallas County WDA,375,9/30/2012,7/19/2012,Dallas
6/26/2012,Verizon Wireless- Houston,Harris,Gulf Coast WDA,943,8/25/2012,6/27/2012,Houston
6/19/2012,Christus/Santa Rosa-2,Bexar,Alamo WDA,202,7/31/2012,6/19/2012,San Antonio
6/19/2012,Outsource Partners International - Houston,Harris,Gulf Coast WDA,72,8/20/2012,6/19/2012,Houston
6/25/2012,Boeing Company,Harris,Gulf Coast WDA,2,8/24/2012,6/25/2012,Houston
6/27/2012,Community Education Centers (CEC) -TDCJ Glossbrenner Unit,Duval,Coastal Bend WDA,24,9/1/2012,6/27/2012,San Diego
6/27/2012,Community Education Centers (CEC) - Walker Sayle Unit,Stephens,West Central WDA,29,9/1/2012,6/27/2012,Breckenridge
6/27/2012,Community Education Centers (CEC) - Kyle,Hays,Rural Capital WDA,30,9/1/2012,6/27/2012,Kyle
6/27/2012,Community Education Centers (CEC) - Halbert Unit,Burnet,Rural Capital WDA,33,9/1/2012,6/27/2012,Burnet
6/27/2012,ARAMARK Correctional Services,Harris,Gulf Coast WDA,66,6/30/2012,6/27/2012,Houston
6/15/2012,Trail Blazer Health Enterp.,Grayson,Texoma WDA,460,10/26/2012,6/15/2012,Denison
6/15/2012,Trail Blazer Health Enterp.,Dallas,Dallas County WDA,390,10/26/2012,6/15/2012,Dallas
6/15/2012,"Engineered Polymer Solutions, Inc.",Dallas,Tarrant County WDA,58,8/15/2012,6/18/2012,Grand Prairie
6/7/2012,Capital Metro,Travis,Capital Area WDA,2,8/18/2012,6/7/2012,Austin
6/7/2012,StarTran,Travis,Capital Area WDA,671,8/18/2012,6/7/2012,Austin
6/7/2012,StarTran-2,Travis,Capital Area WDA,182,8/18/2012,6/7/2012,Austin
5/29/2012,Colgan Air,Harris,Gulf Coast WDA,95,7/24/2012,5/29/2012,Houston
5/29/2012,"RG STEEL, LLC.",Harris,Gulf Coast WDA,11,6/4/2012,5/29/2012,Houston
5/21/2012,Boeing Company,Harris,Gulf Coast WDA,1,7/20/2012,5/21/2012,Houston
5/23/2012,Christus/Santa Rosa-City Centre,Bexar,Alamo WDA,400,7/31/2012,5/23/2012,San Antonio
